item_id,item_category_id,item_category_name,avg_item_price
11608,40,Кино - DVD,311.93865080333893
5301,55,Музыка - CD локального производства,429.31700012207034
10863,40,Кино - DVD,315.06666666666666
16846,40,Кино - DVD,138.97520661157026
8082,40,Кино - DVD,237.1304347826087
1671,55,Музыка - CD локального производства,293.1276595744681
9086,40,Кино - DVD,145.36231884057972
12768,40,Кино - DVD,309.0
14738,40,Кино - DVD,206.0
17508,40,Кино - DVD,425.6666666666667
6923,30,Игры PC - Стандартные издания,415.3333333333333
9029,37,Кино - Blu-Ray,265.60449981689453
10124,40,Кино - DVD,399.0
10850,40,Кино - DVD,199.0
19077,40,Кино - DVD,98.0
14586,40,Кино - DVD,394.03333333333336
19859,37,Кино - Blu-Ray,204.40915497255997
17941,40,Кино - DVD,333.42857142857144
16518,40,Кино - DVD,299.0
8074,37,Кино - Blu-Ray,731.6416668362087
14506,40,Кино - DVD,393.32984125046505
1115,40,Кино - DVD,28.0
14133,40,Кино - DVD,98.0
18565,40,Кино - DVD,60.5
3176,19,Игры - PS3,124.0
8196,40,Кино - DVD,28.0
6897,55,Музыка - CD локального производства,199.0
17826,40,Кино - DVD,149.0
3906,55,Музыка - CD локального производства,28.0
7018,30,Игры PC - Стандартные издания,982.2233717445516
11010,55,Музыка - CD локального производства,196.19628099173553
17785,40,Кино - DVD,144.71711510856412
15833,40,Кино - DVD,145.47604059919152
22047,40,Кино - DVD,148.45652173913044
2341,30,Игры PC - Стандартные издания,420.5794376182556
7478,55,Музыка - CD локального производства,436.47656626873703
17365,40,Кино - DVD,170.6378113008895
19080,40,Кино - DVD,126.81373241585744
18937,37,Кино - Blu-Ray,551.1056182518435
18147,40,Кино - DVD,149.84596638719574
2439,30,Игры PC - Стандартные издания,291.53101143582177
14136,37,Кино - Blu-Ray,1334.460644108234
10340,40,Кино - DVD,147.01277887751212
8078,37,Кино - Blu-Ray,296.32874263294957
11787,40,Кино - DVD,118.69999994997119
12651,40,Кино - DVD,331.6770909534801
14658,40,Кино - DVD,108.94266662597656
14607,40,Кино - DVD,133.50331125827816
9623,40,Кино - DVD,82.25
11438,40,Кино - DVD,399.0
65,37,Кино - Blu-Ray,392.83377753363715
10408,37,Кино - Blu-Ray,143.64153817983774
14501,40,Кино - DVD,123.19767115867302
18793,40,Кино - DVD,81.6086956521739
18972,37,Кино - Blu-Ray,389.6521739130435
15732,40,Кино - DVD,142.2032257408224
16873,40,Кино - DVD,145.18947368421053
20324,40,Кино - DVD,80.26923076923077
10538,40,Кино - DVD,222.8148148148148
8277,40,Кино - DVD,114.76666666666667
21498,30,Игры PC - Стандартные издания,142.9308176100629
14572,40,Кино - DVD,328.76
17194,40,Кино - DVD,191.23731334173857
7461,55,Музыка - CD локального производства,291.32
2216,55,Музыка - CD локального производства,277.1777777777778
17786,40,Кино - DVD,126.25
17188,40,Кино - DVD,149.0
19834,40,Кино - DVD,135.33333333333334
17380,40,Кино - DVD,169.5788459777832
14705,40,Кино - DVD,203.16666666666666
12587,40,Кино - DVD,107.75
11426,40,Кино - DVD,125.71428571428571
6452,19,Игры - PS3,1301.557142857143
19549,37,Кино - Blu-Ray,349.0
17417,37,Кино - Blu-Ray,398.98749923706055
18547,40,Кино - DVD,299.0
3825,55,Музыка - CD локального производства,299.0
5272,30,Игры PC - Стандартные издания,327.20727824555604
21723,55,Музыка - CD локального производства,193.6225806451613
14264,37,Кино - Blu-Ray,279.88446641199795
11776,40,Кино - DVD,213.09732840107935
18498,55,Музыка - CD локального производства,194.46174442066865
18257,55,Музыка - CD локального производства,192.3872982359769
1803,30,Игры PC - Стандартные издания,422.0586225548569
9153,40,Кино - DVD,142.38936701907386
9910,40,Кино - DVD,143.01239669421489
7345,55,Музыка - CD локального производства,435.3177418042255
19065,40,Кино - DVD,390.97207008644386
11947,40,Кино - DVD,144.28938050396675
17940,40,Кино - DVD,337.8938706920993
18352,55,Музыка - CD локального производства,195.7037037037037
18347,55,Музыка - CD локального производства,197.42592592592592
14818,40,Кино - DVD,198.15890377514984
13890,55,Музыка - CD локального производства,354.8894257532114
12789,37,Кино - Blu-Ray,249.05999984741212
1627,55,Музыка - CD локального производства,170.8400001525879
21392,37,Кино - Blu-Ray,138.2875
16914,37,Кино - Blu-Ray,269.4890248368426
18634,37,Кино - Blu-Ray,430.97461245041484
9923,40,Кино - DVD,290.3086537581224
1388,19,Игры - PS3,2041.4035148932433
13802,40,Кино - DVD,488.21579752089104
6092,19,Игры - PS3,1111.0642749683277
18183,55,Музыка - CD локального производства,197.43859649122808
17565,40,Кино - DVD,396.88524590163934
2249,19,Игры - PS3,979.6791315493376
21552,40,Кино - DVD,142.6764705882353
7442,55,Музыка - CD локального производства,192.83333333333334
7467,55,Музыка - CD локального производства,195.3
11917,40,Кино - DVD,255.57894736842104
13977,40,Кино - DVD,138.37058819041533
2109,55,Музыка - CD локального производства,159.24959997558594
4399,55,Музыка - CD локального производства,245.63333333333333
7437,55,Музыка - CD локального производства,367.9230769230769
15845,40,Кино - DVD,258.05882352941177
3771,55,Музыка - CD локального производства,263.57058775658703
11513,40,Кино - DVD,317.76500002543133
17708,19,Игры - PS3,835.1727276426373
3905,55,Музыка - CD локального производства,74.36363636363636
10922,55,Музыка - CD локального производства,87.25925925925925
10857,40,Кино - DVD,119.25
7530,40,Кино - DVD,391.65857838649373
8693,37,Кино - Blu-Ray,785.2717034233941
20303,40,Кино - DVD,393.18913036844003
6705,19,Игры - PS3,1270.6904761904761
8750,40,Кино - DVD,211.92999979654948
12096,40,Кино - DVD,117.25
18770,37,Кино - Blu-Ray,108.78571428571429
17763,40,Кино - DVD,385.6788617886179
16462,40,Кино - DVD,373.93650793650795
18321,55,Музыка - CD локального производства,28.0
8594,37,Кино - Blu-Ray,149.0
12606,37,Кино - Blu-Ray,149.0
19520,40,Кино - DVD,249.0
10123,40,Кино - DVD,58.0
22134,40,Кино - DVD,377.7281642787131
7811,30,Игры PC - Стандартные издания,322.4
12010,40,Кино - DVD,149.0
1244,55,Музыка - CD локального производства,188.0
18330,55,Музыка - CD локального производства,28.0
21561,55,Музыка - CD локального производства,28.0
9932,40,Кино - DVD,174.0
9854,40,Кино - DVD,139.06666564941406
2809,19,Игры - PS3,1922.2441851273702
7049,19,Игры - PS3,2110.3196495035586
4963,19,Игры - PS3,2306.6713987750773
18836,40,Кино - DVD,175.32391304347826
3640,55,Музыка - CD локального производства,293.13939389315516
3662,55,Музыка - CD локального производства,378.2206896551724
14351,37,Кино - Blu-Ray,367.98611576301005
7852,30,Игры PC - Стандартные издания,245.7009737180627
3801,55,Музыка - CD локального производства,296.2131249109904
18154,37,Кино - Blu-Ray,293.2473404255319
21825,40,Кино - DVD,382.49713688512
12546,55,Музыка - CD локального производства,189.11111111111111
16507,40,Кино - DVD,145.50746268656715
3280,55,Музыка - CD локального производства,298.1236445415451
34,40,Кино - DVD,144.21311475409837
14129,40,Кино - DVD,233.97173913043477
11135,40,Кино - DVD,360.7692307692308
14368,37,Кино - Blu-Ray,120.70967741935483
2746,30,Игры PC - Стандартные издания,274.05413713748294
17344,37,Кино - Blu-Ray,155.75675675675674
17696,19,Игры - PS3,1814.7803562709264
12705,40,Кино - DVD,197.8653846153846
16959,40,Кино - DVD,168.98275862068965
7433,55,Музыка - CD локального производства,297.74666666666667
17107,37,Кино - Blu-Ray,774.9351883414406
10289,37,Кино - Blu-Ray,489.5960693359375
14911,37,Кино - Blu-Ray,249.8040425726708
16588,37,Кино - Blu-Ray,264.4171428135463
11647,40,Кино - DVD,142.02678571428572
13038,40,Кино - DVD,143.45723090538613
5406,30,Игры PC - Стандартные издания,339.1073913574219
11964,40,Кино - DVD,141.74418604651163
8771,40,Кино - DVD,288.8144329896907
1913,30,Игры PC - Стандартные издания,242.84913793103448
7775,19,Игры - PS3,696.1499989827474
7714,55,Музыка - CD локального производства,294.93548387096774
1665,55,Музыка - CD локального производства,285.5
11600,40,Кино - DVD,192.73684210526315
13024,55,Музыка - CD локального производства,199.0
9523,30,Игры PC - Стандартные издания,118.0
9754,40,Кино - DVD,476.7647058823529
19538,40,Кино - DVD,240.22222222222223
16895,40,Кино - DVD,329.3333333333333
9804,40,Кино - DVD,371.29761904761904
10135,55,Музыка - CD локального производства,189.0
10165,55,Музыка - CD локального производства,449.0
12336,55,Музыка - CD локального производства,199.0
9038,37,Кино - Blu-Ray,28.0
2446,19,Игры - PS3,1360.226197101781
1131,55,Музыка - CD локального производства,405.44302845776565
18342,55,Музыка - CD локального производства,191.82711113823785
14439,40,Кино - DVD,142.94144139561925
9565,40,Кино - DVD,125.24341403936884
17319,37,Кино - Blu-Ray,331.10880058288575
10957,37,Кино - Blu-Ray,751.8804660054661
4300,55,Музыка - CD локального производства,392.6570652173913
18110,40,Кино - DVD,342.5681482385706
22060,37,Кино - Blu-Ray,588.1765471629608
21675,40,Кино - DVD,206.4085480193261
19772,37,Кино - Blu-Ray,396.00348425800865
3596,55,Музыка - CD локального производства,296.7175000508626
1216,55,Музыка - CD локального производства,294.9478262196416
6882,55,Музыка - CD локального производства,291.2671874165535
21910,37,Кино - Blu-Ray,188.53662801343341
18388,55,Музыка - CD локального производства,220.01190476190476
15611,40,Кино - DVD,136.5151515151515
3314,30,Игры PC - Стандартные издания,314.55202201832765
16716,40,Кино - DVD,246.37254901960785
12988,55,Музыка - CD локального производства,194.0
14349,40,Кино - DVD,259.0
2779,19,Игры - PS3,2528.503609904837
12808,37,Кино - Blu-Ray,214.72339767064804
15563,40,Кино - DVD,399.0
11035,37,Кино - Blu-Ray,426.79119417560634
14574,40,Кино - DVD,341.26026449859455
16333,30,Игры PC - Стандартные издания,420.8801526950516
14270,40,Кино - DVD,109.75
7522,55,Музыка - CD локального производства,289.05263157894734
15660,40,Кино - DVD,141.21621621621622
18705,40,Кино - DVD,147.83333333333334
18899,40,Кино - DVD,140.44074051468462
10404,40,Кино - DVD,391.003661937445
8903,40,Кино - DVD,123.94285714285714
4099,55,Музыка - CD локального производства,285.15384615384613
6915,19,Игры - PS3,813.6530430005944
2645,55,Музыка - CD локального производства,195.20071411132812
18729,40,Кино - DVD,55.6
17077,40,Кино - DVD,149.77777777777777
17351,40,Кино - DVD,123.76923076923077
9567,40,Кино - DVD,334.75
937,40,Кино - DVD,290.7916666666667
20127,40,Кино - DVD,376.844262295082
7073,19,Игры - PS3,4499.0
21542,37,Кино - Blu-Ray,534.6029411764706
7830,30,Игры PC - Стандартные издания,277.85714285714283
3062,30,Игры PC - Стандартные издания,63.0
4289,55,Музыка - CD локального производства,399.0
22124,40,Кино - DVD,332.14285714285717
14867,40,Кино - DVD,229.4
8698,40,Кино - DVD,341.1248060122941
12869,37,Кино - Blu-Ray,35.47499990463257
19106,40,Кино - DVD,28.0
1201,55,Музыка - CD локального производства,296.4599696479828
17225,55,Музыка - CD локального производства,199.0347965738758
14627,55,Музыка - CD локального производства,197.66071428571428
13057,37,Кино - Blu-Ray,490.19291209126567
16541,55,Музыка - CD локального производства,405.5709707204293
15824,37,Кино - Blu-Ray,169.92857142857142
18546,40,Кино - DVD,137.64790996784566
11576,40,Кино - DVD,123.47349396671157
7997,55,Музыка - CD локального производства,295.5405405405405
8851,37,Кино - Blu-Ray,393.40823723288145
2137,37,Кино - Blu-Ray,499.4950495049505
9830,40,Кино - DVD,140.6013934651359
19024,37,Кино - Blu-Ray,606.8676470588235
7323,55,Музыка - CD локального производства,444.99756107485393
18288,55,Музыка - CD локального производства,206.49120373196072
17146,37,Кино - Blu-Ray,176.26902649465916
19415,30,Игры PC - Стандартные издания,609.9152474480195
11588,37,Кино - Blu-Ray,362.78660692487443
14291,55,Музыка - CD локального производства,175.1090909090909
3436,30,Игры PC - Стандартные издания,432.7197247426444
4653,55,Музыка - CD локального производства,295.2985074626866
5046,55,Музыка - CD локального производства,323.04398438334465
21420,40,Кино - DVD,296.02233080756395
12619,40,Кино - DVD,83.95324677306336
11059,40,Кино - DVD,138.77575760658343
18948,37,Кино - Blu-Ray,132.48045432350852
10555,55,Музыка - CD локального производства,176.81179248162036
18377,55,Музыка - CD локального производства,191.3485848768702
2123,55,Музыка - CD локального производства,291.82474226804123
15801,40,Кино - DVD,62.578947368421055
9563,55,Музыка - CD локального производства,245.8404255319149
18998,37,Кино - Blu-Ray,138.86666615804037
16385,30,Игры PC - Стандартные издания,313.7910447761194
6761,30,Игры PC - Стандартные издания,526.6162790697674
1311,55,Музыка - CD локального производства,242.26666666666668
17080,40,Кино - DVD,127.125
16920,37,Кино - Blu-Ray,453.2155172413793
12054,40,Кино - DVD,149.0
12317,40,Кино - DVD,242.66374969482422
13839,40,Кино - DVD,376.2857142857143
11139,40,Кино - DVD,58.0
14412,40,Кино - DVD,342.6986485386754
17780,40,Кино - DVD,314.60000014886623
6755,19,Игры - PS3,766.039284842355
9076,55,Музыка - CD локального производства,253.52631578947367
8659,40,Кино - DVD,137.627272865989
17179,40,Кино - DVD,148.0
19207,40,Кино - DVD,223.0
2740,30,Игры PC - Стандартные издания,141.0
18962,40,Кино - DVD,249.0
4477,19,Игры - PS3,1081.2984233550276
12563,55,Музыка - CD локального производства,148.9675977483142
5031,19,Игры - PS3,762.4155004974594
21880,40,Кино - DVD,183.10383924657987
8802,37,Кино - Blu-Ray,342.50499992370607
21343,55,Музыка - CD локального производства,788.8544123032514
14926,37,Кино - Blu-Ray,1032.276837699021
18620,55,Музыка - CD локального производства,200.62196080824907
7432,55,Музыка - CD локального производства,293.94736842105266
11243,37,Кино - Blu-Ray,226.90129872111532
4251,30,Игры PC - Стандартные издания,256.38563430969975
7672,55,Музыка - CD локального производства,294.8867924528302
21605,40,Кино - DVD,102.07042253521126
17410,40,Кино - DVD,100.0
19698,55,Музыка - CD локального производства,322.5644859242662
18633,40,Кино - DVD,382.898877895499
19045,55,Музыка - CD локального производства,251.67980295566502
16612,40,Кино - DVD,538.6855424628201
16851,40,Кино - DVD,144.72812502724784
14776,40,Кино - DVD,142.5074108760755
14031,40,Кино - DVD,134.3125
13873,37,Кино - Blu-Ray,279.71500011020237
21688,37,Кино - Blu-Ray,434.31687464032854
17323,37,Кино - Blu-Ray,976.8375
18370,55,Музыка - CD локального производства,203.74809160305344
11159,40,Кино - DVD,374.75721871981057
14437,40,Кино - DVD,225.35605590535988
9874,37,Кино - Blu-Ray,419.92554646980864
21616,37,Кино - Blu-Ray,434.52777777777777
18549,40,Кино - DVD,143.75144521006337
15708,37,Кино - Blu-Ray,495.92730570580676
16623,40,Кино - DVD,356.7226340597736
9733,40,Кино - DVD,656.0298247755619
8376,40,Кино - DVD,340.52197802197804
10373,40,Кино - DVD,130.16326530612244
1321,55,Музыка - CD локального производства,293.9454539905895
20288,55,Музыка - CD локального производства,193.5731707317073
3885,19,Игры - PS3,584.2931765292553
10092,40,Кино - DVD,146.78787878787878
10725,40,Кино - DVD,327.96923076923076
21707,55,Музыка - CD локального производства,199.0
12950,40,Кино - DVD,118.66666666666667
8407,40,Кино - DVD,49.75
11190,40,Кино - DVD,127.04166666666667
3380,55,Музыка - CD локального производства,180.61428571428573
8738,37,Кино - Blu-Ray,772.0733225375791
17220,40,Кино - DVD,237.19058766084558
8047,40,Кино - DVD,346.9672131147541
8773,37,Кино - Blu-Ray,399.0
17434,40,Кино - DVD,221.11764705882354
18001,40,Кино - DVD,148.0
12051,40,Кино - DVD,28.0
14790,37,Кино - Blu-Ray,198.0
7263,55,Музыка - CD локального производства,299.0
936,40,Кино - DVD,149.0
8260,40,Кино - DVD,249.0
18212,55,Музыка - CD локального производства,199.0
15139,30,Игры PC - Стандартные издания,183.4
1906,30,Игры PC - Стандартные издания,249.0
6181,30,Игры PC - Стандартные издания,64.0
10924,55,Музыка - CD локального производства,199.0
12993,55,Музыка - CD локального производства,58.0
12477,55,Музыка - CD локального производства,200.03298611111111
17982,40,Кино - DVD,138.72609195489994
19692,40,Кино - DVD,151.6125995180367
21759,37,Кино - Blu-Ray,284.3390932607127
16540,55,Музыка - CD локального производства,311.35000002316326
10777,55,Музыка - CD локального производства,396.65972222222223
10376,40,Кино - DVD,391.77733333454796
8107,37,Кино - Blu-Ray,285.793984413147
10090,40,Кино - DVD,212.00697681515715
17482,37,Кино - Blu-Ray,511.20629465203535
21808,40,Кино - DVD,334.4075221509005
19589,55,Музыка - CD локального производства,191.40243902439025
14245,40,Кино - DVD,142.5943661542006
11158,40,Кино - DVD,115.2
18716,40,Кино - DVD,139.79106380381484
18133,40,Кино - DVD,134.06163635253907
8846,40,Кино - DVD,144.3469387755102
16490,40,Кино - DVD,347.4978722105635
10474,40,Кино - DVD,139.66229506529095
17264,37,Кино - Blu-Ray,311.3179485614483
16681,37,Кино - Blu-Ray,722.8622643812647
3830,55,Музыка - CD локального производства,396.0386364429028
12831,37,Кино - Blu-Ray,290.1254032504174
18690,55,Музыка - CD локального производства,178.26526312577096
21326,37,Кино - Blu-Ray,298.359411351821
17335,40,Кино - DVD,396.42828118801117
18831,40,Кино - DVD,160.61707550624632
19037,55,Музыка - CD локального производства,347.43794326241135
8898,40,Кино - DVD,491.13097258686656
7365,55,Музыка - CD локального производства,446.5151515151515
7707,40,Кино - DVD,139.2637035228588
15742,40,Кино - DVD,386.32499987669667
14920,40,Кино - DVD,119.34782608695652
7341,55,Музыка - CD локального производства,294.09950482963336
5446,55,Музыка - CD локального производства,293.79245283018867
12418,55,Музыка - CD локального производства,164.5737704918033
10076,40,Кино - DVD,102.9047619047619
12429,55,Музыка - CD локального производства,191.88
22049,40,Кино - DVD,138.625
7683,40,Кино - DVD,132.63928549630302
2745,19,Игры - PS3,2478.8
19111,40,Кино - DVD,192.3933329264323
12365,40,Кино - DVD,340.5604165395101
11266,40,Кино - DVD,87.40166664123535
10546,37,Кино - Blu-Ray,449.0
15594,40,Кино - DVD,243.58333333333334
8775,40,Кино - DVD,215.54545454545453
14696,40,Кино - DVD,390.0
1918,30,Игры PC - Стандартные издания,235.5
17753,30,Игры PC - Стандартные издания,28.0
5023,55,Музыка - CD локального производства,98.0
12411,40,Кино - DVD,193.74000040690103
18398,55,Музыка - CD локального производства,139.71428571428572
19061,37,Кино - Blu-Ray,471.72727272727275
12671,40,Кино - DVD,244.45454545454547
21429,40,Кино - DVD,323.5
8983,40,Кино - DVD,28.0
8273,40,Кино - DVD,298.0
4402,55,Музыка - CD локального производства,199.1999969482422
10718,40,Кино - DVD,306.2394184301931
15832,40,Кино - DVD,207.00666657868805
14443,40,Кино - DVD,140.52560380576313
8292,40,Кино - DVD,275.7747825290846
15632,37,Кино - Blu-Ray,676.4798259830001
3115,55,Музыка - CD локального производства,305.9818943331701
4100,55,Музыка - CD локального производства,395.8787878787879
3763,40,Кино - DVD,382.0144927536232
21855,40,Кино - DVD,362.4601723506533
16519,40,Кино - DVD,140.2690763052209
18406,55,Музыка - CD локального производства,190.77202072538861
4715,55,Музыка - CD локального производства,296.1746814995055
16950,40,Кино - DVD,140.33333333333334
19665,55,Музыка - CD локального производства,198.50192983526932
1243,30,Игры PC - Стандартные издания,405.2064905503217
11927,40,Кино - DVD,581.1764390670945
18911,37,Кино - Blu-Ray,693.7400632949102
6436,30,Игры PC - Стандартные издания,1239.9408533623878
18218,55,Музыка - CD локального производства,165.67226890756302
7703,40,Кино - DVD,137.49761890229723
14851,40,Кино - DVD,389.3585937023163
7454,55,Музыка - CD локального производства,242.6875
9665,37,Кино - Blu-Ray,728.0
7330,55,Музыка - CD локального производства,293.0
8172,55,Музыка - CD локального производства,351.5
8787,40,Кино - DVD,118.94594594594595
10178,37,Кино - Blu-Ray,92.37200012207032
10825,37,Кино - Blu-Ray,400.8936170212766
13032,55,Музыка - CD локального производства,140.38095238095238
7423,55,Музыка - CD локального производства,193.1778645515442
10371,40,Кино - DVD,317.4117647058824
3388,55,Музыка - CD локального производства,189.6
14463,40,Кино - DVD,98.93023255813954
14874,40,Кино - DVD,375.64099975585935
16964,37,Кино - Blu-Ray,226.27200012207032
22039,37,Кино - Blu-Ray,236.88888888888889
21350,37,Кино - Blu-Ray,299.0
14868,40,Кино - DVD,146.75757575757575
9803,40,Кино - DVD,375.0
19144,40,Кино - DVD,396.9602939381319
9561,55,Музыка - CD локального производства,28.0
19824,37,Кино - Blu-Ray,399.0
17115,40,Кино - DVD,53.0
14154,30,Игры PC - Стандартные издания,52.0
5949,55,Музыка - CD локального производства,299.0
5210,30,Игры PC - Стандартные издания,440.3596725755065
14088,37,Кино - Blu-Ray,735.2151513918482
6342,55,Музыка - CD локального производства,302.1530938062839
1856,19,Игры - PS3,1619.1558418273926
22120,40,Кино - DVD,65.84615384615384
19091,40,Кино - DVD,307.8172152436414
19672,37,Кино - Blu-Ray,471.6582379437133
11967,37,Кино - Blu-Ray,485.2864372716258
6622,30,Игры PC - Стандартные издания,316.37488079222663
7001,19,Игры - PS3,1823.9211439732144
6894,55,Музыка - CD локального производства,397.97435897435895
8950,40,Кино - DVD,97.43396226415095
9912,37,Кино - Blu-Ray,646.1020408163265
6296,55,Музыка - CD локального производства,295.90432098765433
8276,37,Кино - Blu-Ray,311.08750025431317
14275,40,Кино - DVD,275.1818181818182
8208,40,Кино - DVD,124.03659422501273
12520,55,Музыка - CD локального производства,193.20833333333334
2648,55,Музыка - CD локального производства,280.38378370130386
9147,37,Кино - Blu-Ray,541.5046609134997
14758,37,Кино - Blu-Ray,149.0
19107,37,Кино - Blu-Ray,191.45703690140337
10368,37,Кино - Blu-Ray,141.88089288984025
12615,40,Кино - DVD,141.52941176470588
14016,40,Кино - DVD,211.54090881347656
8716,37,Кино - Blu-Ray,147.43903997802735
15661,40,Кино - DVD,111.83495145631068
19767,40,Кино - DVD,299.0
14660,55,Музыка - CD локального производства,193.98591549295776
8294,40,Кино - DVD,144.35135135135135
8105,40,Кино - DVD,131.1904761904762
21753,40,Кино - DVD,102.03571428571429
1300,55,Музыка - CD локального производства,984.0833333333334
3288,55,Музыка - CD локального производства,299.0
1677,55,Музыка - CD локального производства,258.61538461538464
6048,55,Музыка - CD локального производства,263.60523241619734
16864,40,Кино - DVD,207.26000061035157
19212,40,Кино - DVD,149.0
8757,40,Кино - DVD,249.0
18414,55,Музыка - CD локального производства,695.5762711864406
18266,55,Музыка - CD локального производства,49.111111111111114
8761,40,Кино - DVD,28.0
16930,40,Кино - DVD,81.1
22053,55,Музыка - CD локального производства,28.0
21822,40,Кино - DVD,138.0
19015,40,Кино - DVD,249.0
15692,55,Музыка - CD локального производства,349.0
2456,30,Игры PC - Стандартные издания,140.33333333333334
13146,30,Игры PC - Стандартные издания,230.27272727272728
21806,40,Кино - DVD,98.0
21540,40,Кино - DVD,340.3333333333333
12361,40,Кино - DVD,117.43167516098636
13948,40,Кино - DVD,136.68864517211915
10452,40,Кино - DVD,136.21602499961853
18575,37,Кино - Blu-Ray,245.21071434020996
18622,40,Кино - DVD,299.47614388468827
5305,55,Музыка - CD локального производства,294.62802685108954
5896,30,Игры PC - Стандартные издания,976.5314032281195
3814,55,Музыка - CD локального производства,411.73592810716457
10424,37,Кино - Blu-Ray,561.6538461538462
21865,40,Кино - DVD,143.14607326647373
21589,40,Кино - DVD,258.9626315468236
15634,40,Кино - DVD,299.0
13007,40,Кино - DVD,372.5263157894737
1309,55,Музыка - CD локального производства,294.619655109274
17342,40,Кино - DVD,127.38333333333334
14510,40,Кино - DVD,141.1937061656605
8791,40,Кино - DVD,207.575
7498,55,Музыка - CD локального производства,346.4293705866887
8595,40,Кино - DVD,142.45454545454547
8344,40,Кино - DVD,144.98520411277303
19736,40,Кино - DVD,135.4852270646529
11186,37,Кино - Blu-Ray,180.43731704339748
21580,40,Кино - DVD,140.80687503814698
21728,40,Кино - DVD,126.69800003051758
14693,40,Кино - DVD,44.73170731707317
6306,55,Музыка - CD локального производства,191.14705882352942
1676,55,Музыка - CD локального производства,291.5263157894737
9688,40,Кино - DVD,43.0
17054,40,Кино - DVD,194.57142857142858
14083,40,Кино - DVD,340.8421052631579
3773,55,Музыка - CD локального производства,290.3103448275862
8153,40,Кино - DVD,390.4842856270926
2299,30,Игры PC - Стандартные издания,196.6883116883117
18125,40,Кино - DVD,249.0
16929,40,Кино - DVD,88.0
5947,55,Музыка - CD локального производства,279.0
12146,30,Игры PC - Стандартные издания,27.599999979922647
8996,40,Кино - DVD,127.125
16692,40,Кино - DVD,133.7
9149,37,Кино - Blu-Ray,399.0
18764,40,Кино - DVD,249.0
18528,37,Кино - Blu-Ray,286.625
19378,30,Игры PC - Стандартные издания,28.0
939,40,Кино - DVD,399.0
22107,37,Кино - Blu-Ray,149.0
11615,40,Кино - DVD,143.49894188037817
15834,37,Кино - Blu-Ray,209.3876922607422
20958,30,Игры PC - Стандартные издания,378.3992187976837
4380,40,Кино - DVD,180.55868075215224
18318,55,Музыка - CD локального производства,193.66
18584,55,Музыка - CD локального производства,194.3984375
16748,40,Кино - DVD,206.77549292336047
10391,55,Музыка - CD локального производства,198.93442444835637
10763,37,Кино - Blu-Ray,681.6683168316831
15676,37,Кино - Blu-Ray,138.88333333333333
14546,37,Кино - Blu-Ray,455.8764005533854
11719,40,Кино - DVD,141.5
16579,37,Кино - Blu-Ray,182.5632911392405
18699,55,Музыка - CD локального производства,177.44669969011062
14355,37,Кино - Blu-Ray,275.38709677419354
19196,40,Кино - DVD,376.8668056605128
7242,37,Кино - Blu-Ray,979.0200012207031
4908,19,Игры - PS3,871.4351138567549
10346,37,Кино - Blu-Ray,327.39999992464794
17135,40,Кино - DVD,397.5643480383832
2437,19,Игры - PS3,787.5729498559849
12739,37,Кино - Blu-Ray,146.96183652293925
18621,40,Кино - DVD,188.05
19652,40,Кино - DVD,145.33898305084745
17075,37,Кино - Blu-Ray,379.5200003487723
8232,37,Кино - Blu-Ray,244.73888877586083
7710,40,Кино - DVD,141.86633633150913
7532,55,Музыка - CD локального производства,299.0
8234,37,Кино - Blu-Ray,356.12488934552226
10798,40,Кино - DVD,142.3684210526316
1923,30,Игры PC - Стандартные издания,243.20760233918128
21401,40,Кино - DVD,142.73273813156854
13806,40,Кино - DVD,143.36
7455,55,Музыка - CD локального производства,291.84178736589956
7711,40,Кино - DVD,237.03275851545663
16869,40,Кино - DVD,318.125
3470,30,Игры PC - Стандартные издания,336.51194539249144
2102,55,Музыка - CD локального производства,344.55
2468,55,Музыка - CD локального производства,297.5230769230769
11633,40,Кино - DVD,60.45454545454545
13928,40,Кино - DVD,132.95416641235352
14642,37,Кино - Blu-Ray,470.42857142857144
14809,37,Кино - Blu-Ray,979.8683331298828
4839,19,Игры - PS3,3936.641876220703
21991,30,Игры PC - Стандартные издания,135.5
10443,37,Кино - Blu-Ray,359.75
9691,40,Кино - DVD,180.23529411764707
18931,40,Кино - DVD,28.0
18586,40,Кино - DVD,380.547193877551
18002,37,Кино - Blu-Ray,198.0
3448,19,Игры - PS3,4261.943668619791
12023,40,Кино - DVD,167.5403845860408
16423,40,Кино - DVD,98.0
12535,55,Музыка - CD локального производства,28.0
17289,40,Кино - DVD,238.2
21534,55,Музыка - CD локального производства,599.0
17333,40,Кино - DVD,397.94262295081967
19517,19,Игры - PS3,607.0
15701,40,Кино - DVD,372.42657342657344
18470,55,Музыка - CD локального производства,63.0
18426,55,Музыка - CD локального производства,172.60169174079607
17233,40,Кино - DVD,364.0085462782118
20231,40,Кино - DVD,129.3393146375452
18322,55,Музыка - CD локального производства,194.29928803675384
5260,30,Игры PC - Стандартные издания,311.01454194861265
17572,40,Кино - DVD,134.3846153846154
18660,40,Кино - DVD,94.12256757375356
12837,37,Кино - Blu-Ray,203.82258064516128
20128,40,Кино - DVD,145.86363636363637
17320,40,Кино - DVD,319.3303570650062
6778,19,Игры - PS3,423.1351346413651
17079,37,Кино - Blu-Ray,267.1723182122439
12987,55,Музыка - CD локального производства,494.6304347826087
2283,30,Игры PC - Стандартные издания,935.6642833968056
